area_name,origin_station,time_threshold_min,station_id,station_name,line_name,travel_time_min,lon,lat,x,y
pangyo_1st_technovalley,판교역,60,551,명동,서울4호선,42.433333,126.98574103082794,37.56088522014015,198740.16878524498,551261.7241331819
pangyo_1st_technovalley,판교역,60,345,신길,서울1호선,42.466667,126.91817592758282,37.51689070819467,192766.29949633044,546381.9214206521
pangyo_1st_technovalley,판교역,60,775,송파나루,서울9호선,42.483333,127.1122200644706,37.51030427208916,209921.74694585172,545653.6814794868
pangyo_1st_technovalley,판교역,60,546,신용산,서울4호선,42.55,126.96789823329632,37.52923138639255,197162.49391363972,547748.9207160664
pangyo_1st_technovalley,판교역,60,458,한양대,서울2호선,42.583333,127.04362373849646,37.55548547037737,203854.59243901298,550663.2148480527
pangyo_1st_technovalley,판교역,60,534,평촌,서울4호선,42.6,126.96363713357556,37.39420295110889,196780.06625207711,532762.7484241809
pangyo_1st_technovalley,판교역,60,464,을지로3가,서울2호선,42.766667,126.9910443015022,37.56629631337946,199208.78905468408,551862.2339561086
pangyo_1st_technovalley,판교역,60,863,의정부,GTX_C,42.783333,127.04695247051094,37.73840702062984,204138.55714664076,570965.7858122262
pangyo_1st_technovalley,판교역,60,414,명학,서울1호선,42.833333,126.93555966973884,37.38450707867211,194293.07020773532,531687.9805045575
pangyo_1st_technovalley,판교역,60,410,의왕,서울1호선,42.833333,126.9480838426756,37.320310194975306,195398.31246690813,524562.4523580753
pangyo_1st_technovalley,판교역,60,886,성수,서울2호선,43.083333,127.05640483439984,37.54454029194622,204984.65867835627,549449.0323444682
pangyo_1st_technovalley,판교역,60,782,수원시청,분당선,43.133333,127.03073907903122,37.26194430398132,202726.72230423917,518084.0033553389
pangyo_1st_technovalley,판교역,60,435,구로디지털단지,서울2호선,43.2,126.9013451006836,37.4853026389804,191274.6860321077,542877.4803724647
pangyo_1st_technovalley,판교역,60,705,면목,서울7호선,43.25,127.08749999489152,37.5887397099918,207728.06102279658,554356.7546741668
pangyo_1st_technovalley,판교역,60,493,경복궁,서울3호선,43.266667,126.97351447221486,37.57580958905711,197660.37519209922,552918.3890288715
pangyo_1st_technovalley,판교역,60,361,외대앞,서울1호선,43.316667,127.06375491007906,37.59657323790454,205630.28799880328,555224.4999838632
pangyo_1st_technovalley,판교역,60,412,군포,서울1호선,43.333333,126.94851268339023,37.354204394944425,195438.3737929454,528324.1449719088
pangyo_1st_technovalley,판교역,60,684,보라매,서울7호선,43.416667,126.92034734244736,37.4999176165529,192956.67004723902,544497.9603744838
pangyo_1st_technovalley,판교역,60,553,동대문역사문화공원,서울4호선,43.433333,127.00788803473624,37.56506741473066,200696.89728237086,551725.8321624142
pangyo_1st_technovalley,판교역,60,233,덕수고등학교,위례선,43.433333,127.14567481680112,37.48490567223692,212883.95651980228,542838.8182689981
pangyo_1st_technovalley,판교역,60,652,동묘앞,서울6호선,43.433333,127.01570276450394,37.572132307753456,201387.18714565886,552510.0394980481
pangyo_1st_technovalley,판교역,60,732,강동구청,서울8호선,43.533333,127.1205230881743,37.53041250323172,210652.98579929862,547886.3513461581
pangyo_1st_technovalley,판교역,60,623,개롱,서울5호선,43.566667,127.13507764191463,37.49793804469948,211944.63180918433,544283.8442037288
pangyo_1st_technovalley,판교역,60,621,방이,서울5호선,43.566667,127.1260296858776,37.50863811844353,211142.94939450867,545470.3053227807
pangyo_1st_technovalley,판교역,60,605,아차산,서울5호선,43.583333,127.08969907636651,37.55192170514021,207926.18620177955,550270.5665336256
pangyo_1st_technovalley,판교역,60,603,장한평,서울5호선,43.583333,127.06358974503318,37.56159912471764,205618.32937680001,551342.7641723179
pangyo_1st_technovalley,판교역,60,646,이태원,서울6호선,43.6,126.99428965640912,37.53450039805834,199495.29274148986,548333.2469663179
pangyo_1st_technovalley,판교역,60,587,여의나루,서울5호선,43.716667,126.9329458250847,37.52707871139832,194072.8462801959,547511.6290100804
pangyo_1st_technovalley,판교역,60,353,종로3가,서울1호선,43.766667,126.99233795465818,37.570425347752746,199323.1170628845,552320.4984602968
pangyo_1st_technovalley,판교역,60,533,범계,서울4호선,43.833333,126.95070808487888,37.389767760473866,195634.9410775016,532271.0284307069
pangyo_1st_technovalley,판교역,60,585,신길,서울5호선,43.883333,126.91489053013656,37.51767870939144,192475.9312563214,546469.637295391
pangyo_1st_technovalley,판교역,60,350,서울역,서울1호선,43.9,126.97205498738728,37.55599100229629,197530.7961035076,550718.7954802937
pangyo_1st_technovalley,판교역,60,563,창동,서울4호선,43.916667,127.04790976660456,37.65322782584169,204227.77050779705,561511.7268370524
pangyo_1st_technovalley,판교역,60,550,회현,서울4호선,43.933333,126.9787618992552,37.55902192175472,198123.4906718047,551055.0365014027
pangyo_1st_technovalley,판교역,60,755,국회의사당,서울9호선,43.983333,126.91744560355306,37.52849815032641,192702.86537742484,547670.2587408808
pangyo_1st_technovalley,판교역,60,547,삼각지,서울4호선,44.05,126.97289696351694,37.53441317709764,197604.50223689905,548323.8963728406
pangyo_1st_technovalley,판교역,60,201,신림,신림선,44.2,126.92962603522608,37.484811129617626,193775.89024298516,542820.6840719454
pangyo_1st_technovalley,판교역,60,101,왕십리,경의중앙선,44.266667,127.03834664915074,37.56193672070951,203388.01682387188,551379.0238779183
pangyo_1st_technovalley,판교역,60,463,을지로4가,서울2호선,44.266667,126.99764984161506,37.566626674163885,199792.37098880042,551898.8650305946
pangyo_1st_technovalley,판교역,60,465,을지로입구,서울2호선,44.266667,126.98220699926492,37.56602408391536,198428.0323628032,551832.1307875791
pangyo_1st_technovalley,판교역,60,865,용산,GTX_B,44.316667,126.96416932404225,37.52976492119563,196832.91457994728,547808.2554906135
pangyo_1st_technovalley,판교역,60,356,동묘앞,서울1호선,44.316667,127.0163839944392,37.57322147627274,201447.34613418486,552630.9348523469
pangyo_1st_technovalley,판교역,60,365,월계,서울1호선,44.366667,127.05887359847902,37.63326592447288,205196.65819235324,559296.7111135103
pangyo_1st_technovalley,판교역,60,348,남영,서울1호선,44.466667,126.97132962571818,37.54059055609324,197466.18235008031,549009.5508263084
pangyo_1st_technovalley,판교역,60,232,위례솔,위례선,44.566667,127.14951410971696,37.487554822477,213223.04939447512,543133.3714868306
pangyo_1st_technovalley,판교역,60,459,왕십리,서울2호선,44.583333,127.03758032298498,37.561265875713445,203320.3398694815,551304.5406484293
pangyo_1st_technovalley,판교역,60,776,한성백제,서울9호선,44.633333,127.11527498699265,37.51526192266898,210191.1687230323,546204.244413741
pangyo_1st_technovalley,판교역,60,885,중앙보훈병원,서울9호선급행,44.716667,127.14826627604758,37.528665428902215,213105.5016313651,547695.9516120916
pangyo_1st_technovalley,판교역,60,597,청구,서울5호선,44.766667,127.01406824543665,37.56014464602058,201242.9923895035,551179.5266217667
pangyo_1st_technovalley,판교역,60,362,신이문,서울1호선,44.816667,127.06746352546598,37.60198063407909,205957.37004482117,555824.8898931002
pangyo_1st_technovalley,판교역,60,531,산본,서울4호선,44.833333,126.93311673818776,37.35807504846096,194074.6420418436,528754.581842827
pangyo_1st_technovalley,판교역,60,363,석계,서울1호선,44.866667,127.06557504581733,37.61526781846928,205789.57771002705,557299.5044295022
pangyo_1st_technovalley,판교역,60,549,서울역,서울4호선,44.9,126.9725798587494,37.552889041018354,197577.07298531497,550374.5011400788
pangyo_1st_technovalley,판교역,60,706,상봉,서울7호선,44.916667,127.08571314404864,37.595737139295096,207569.5363095995,555133.2454912459
pangyo_1st_technovalley,판교역,60,554,동대문,서울4호선,44.933333,127.00933705565537,37.57083797907694,200824.85270046472,552366.3091220168
pangyo_1st_technovalley,판교역,60,594,종로3가,서울5호선,44.933333,126.99024566990154,37.57259780662603,199138.30478205666,552561.6332903764
pangyo_1st_technovalley,판교역,60,344,영등포,서울1호선,44.966667,126.9074456144662,37.51565923242024,191817.54581684692,546246.1222659803
pangyo_1st_technovalley,판교역,60,645,녹사평,서울6호선,45.1,126.98646417389271,37.53472691082226,198803.643085785,548358.4578676955
pangyo_1st_technovalley,판교역,60,434,대림,서울2호선,45.2,126.89491262980712,37.493413730516,190706.78513316126,543778.3207187456
pangyo_1st_technovalley,판교역,60,873,염창,서울9호선급행,45.216667,126.8749622945185,37.54716168877678,188950.44071390218,549745.8281349415
pangyo_1st_technovalley,판교역,60,683,신풍,서울7호선,45.25,126.90977223355294,37.50012633786362,192021.58225771567,544521.9696594639
pangyo_1st_technovalley,판교역,60,97,서빙고,경의중앙선,45.266667,126.98839897917318,37.51958109244649,198974.4425127023,546677.437756682
pangyo_1st_technovalley,판교역,60,653,창신,서울6호선,45.266667,127.01529141982512,37.57948029984715,201350.71609812137,553325.57587656
pangyo_1st_technovalley,판교역,60,852,별내,GTX_B,45.316667,127.12715181757696,37.64239277473612,211222.07303355937,560315.6715454396
pangyo_1st_technovalley,판교역,60,103,회기,경의중앙선,45.316667,127.05817690680097,37.58969117643179,205138.15958588495,554460.3484085517
pangyo_1st_technovalley,판교역,60,411,당정,서울1호선,45.333333,126.94833402499177,37.34363747540078,195421.90361087598,527151.3924498154
pangyo_1st_technovalley,판교역,60,733,천호,서울8호선,45.366667,127.12322157745128,37.538017360102174,210890.3983426871,548730.7063519051
pangyo_1st_technovalley,판교역,60,624,거여,서울5호선,45.4,127.14376760607396,37.49333293435531,212713.8481228185,543773.8748815515
pangyo_1st_technovalley,판교역,60,620,올림픽공원,서울5호선,45.4,127.13097639480684,37.51635736455057,211579.12163537566,546327.6412417506
pangyo_1st_technovalley,판교역,60,367,창동,서울1호선,45.416667,127.0476185251435,37.653391455520406,204202.0608462001,561529.8749965748
pangyo_1st_technovalley,판교역,60,781,매교,분당선,45.466667,127.01568721056432,37.26551025848763,201391.47466826992,518479.4347123456
pangyo_1st_technovalley,판교역,60,33,이천,경강선,45.5,127.44219049160138,37.264282030974286,239223.57652873034,518434.6543278453
pangyo_1st_technovalley,판교역,60,200,당곡,신림선,45.65,126.92763562815304,37.490118580503605,193600.30470923262,543409.8746304541
pangyo_1st_technovalley,판교역,60,754,당산,서울9호선,45.716667,126.9023567546022,37.53369148410551,191369.7324189334,548247.9323244015
pangyo_1st_technovalley,판교역,60,778,올림픽공원,서울9호선,45.716667,127.13125496218146,37.51625605646414,211603.7644080068,546316.431639188
pangyo_1st_technovalley,판교역,60,231,북위례,위례선,45.716667,127.15381650003032,37.489901472632816,213603.12811246834,543394.4319643266
pangyo_1st_technovalley,판교역,60,584,영등포시장,서울5호선,45.716667,126.90511351400252,37.52269057657752,191612.15889890026,547026.7185122897
pangyo_1st_technovalley,판교역,60,606,광나루,서울5호선,45.75,127.10363624600872,37.545260871802135,209158.54816054503,549532.5603633125
pangyo_1st_technovalley,판교역,60,602,답십리,서울5호선,45.75,127.05259116240944,37.56695084975485,204646.2418000359,551936.1422094593
pangyo_1st_technovalley,판교역,60,352,종각,서울1호선,45.766667,126.982955850426,37.57016455650105,198494.2748612234,552291.6626256075
pangyo_1st_technovalley,판교역,60,354,종로5가,서울1호선,45.766667,127.00191050851748,37.57100470619648,200168.77746619654,552384.7746287906
pangyo_1st_technovalley,판교역,60,492,독립문,서울3호선,45.766667,126.9579896188348,37.57428893805548,196288.89668393825,552750.1142055354
pangyo_1st_technovalley,판교역,60,355,동대문,서울1호선,45.816667,127.01077039000796,37.571669381552304,200951.46552186567,552458.5986833792
