zoneName,blockType,blockName,lotName,parcel_id,feature_count,area_sqm
위례 택지개발사업 예정지구,근린생활시설용지,근생6,1-3,근생6-1-3,1,631.7561646151424
위례 택지개발사업 예정지구,근린생활시설용지,근생6,2-1,근생6-2-1,1,835.9427416297283
위례 택지개발사업 예정지구,근린생활시설용지,근생6,2-2,근생6-2-2,1,816.4173865925765
위례 택지개발사업 예정지구,근린생활시설용지,근생7,1-1,근생7-1-1,1,598.0212999110074
위례 택지개발사업 예정지구,근린생활시설용지,근생7,1-2,근생7-1-2,1,599.1241001691998
위례 택지개발사업 예정지구,근린생활시설용지,근생7,1-3,근생7-1-3,1,599.8196104374632
위례 택지개발사업 예정지구,근린생활시설용지,근생7,1-4,근생7-1-4,1,600.5367383278789
위례 택지개발사업 예정지구,근린생활시설용지,근생7,2-1,근생7-2-1,1,530.5529623780371
위례 택지개발사업 예정지구,근린생활시설용지,근생7,2-2,근생7-2-2,1,635.4376350246814
위례 택지개발사업 예정지구,근린생활시설용지,근생8,1-1,근생8-1-1,1,740.5031342871258
위례 택지개발사업 예정지구,근린생활시설용지,근생8,1-2,근생8-1-2,1,709.2888843498389
위례 택지개발사업 예정지구,근린생활시설용지,근생8,1-3,근생8-1-3,1,710.2887468281446
위례 택지개발사업 예정지구,근린생활시설용지,근생8,2-1,근생8-2-1,1,648.7043608814706
위례 택지개발사업 예정지구,근린생활시설용지,근생8,2-2,근생8-2-2,1,634.6165355058878
위례 택지개발사업 예정지구,근린생활시설용지,근생8,2-3,근생8-2-3,1,644.41720088352
위례 택지개발사업 예정지구,근린생활시설용지,근생8,2-4,근생8-2-4,1,644.2485366112517
위례 택지개발사업 예정지구,근린생활시설용지,근생8,2-5,근생8-2-5,1,644.4600347729674
위례 택지개발사업 예정지구,근린생활시설용지,근생8,3-1,근생8-3-1,1,728.372956396387
위례 택지개발사업 예정지구,근린생활시설용지,근생8,3-2,근생8-3-2,1,781.8264999636818
위례 택지개발사업 예정지구,근린생활시설용지,근생9,근생9,근생9,1,1108.3169818539234
위례 택지개발사업 예정지구,기숙사,기1,기1,기1,1,15483.761843189606
위례 택지개발사업 예정지구,단독주택,D1-1,1-1,D1-1-1-1,1,226.99502582619854
위례 택지개발사업 예정지구,단독주택,D1-1,1-10,D1-1-1-10,1,224.91092575779726
위례 택지개발사업 예정지구,단독주택,D1-1,1-11,D1-1-1-11,1,251.85643976763285
위례 택지개발사업 예정지구,단독주택,D1-1,1-2,D1-1-1-2,1,237.49169582495153
위례 택지개발사업 예정지구,단독주택,D1-1,1-3,D1-1-1-3,1,264.35824964811445
위례 택지개발사업 예정지구,단독주택,D1-1,1-4,D1-1-1-4,1,260.05716292938405
위례 택지개발사업 예정지구,단독주택,D1-1,1-5,D1-1-1-5,1,259.91892057038615
위례 택지개발사업 예정지구,단독주택,D1-1,1-6,D1-1-1-6,1,298.55680107176914
위례 택지개발사업 예정지구,단독주택,D1-1,1-7,D1-1-1-7,1,286.7080797413165
위례 택지개발사업 예정지구,단독주택,D1-1,1-8,D1-1-1-8,1,267.52445537818073
위례 택지개발사업 예정지구,단독주택,D1-1,1-9,D1-1-1-9,1,240.26602636475351
위례 택지개발사업 예정지구,단독주택,D1-1,10-1,D1-1-10-1,1,261.2836635363885
위례 택지개발사업 예정지구,단독주택,D1-1,10-10,D1-1-10-10,1,267.47750910363806
위례 택지개발사업 예정지구,단독주택,D1-1,10-11,D1-1-10-11,1,267.51501612518985
위례 택지개발사업 예정지구,단독주택,D1-1,10-12,D1-1-10-12,1,267.7503985764132
위례 택지개발사업 예정지구,단독주택,D1-1,10-13,D1-1-10-13,1,267.63385349747927
위례 택지개발사업 예정지구,단독주택,D1-1,10-14,D1-1-10-14,1,267.74576563922153
위례 택지개발사업 예정지구,단독주택,D1-1,10-15,D1-1-10-15,1,267.9602422413294
위례 택지개발사업 예정지구,단독주택,D1-1,10-16,D1-1-10-16,1,261.4933403097226
위례 택지개발사업 예정지구,단독주택,D1-1,10-2,D1-1-10-2,1,267.7082272970991
위례 택지개발사업 예정지구,단독주택,D1-1,10-3,D1-1-10-3,1,267.7076819984904
위례 택지개발사업 예정지구,단독주택,D1-1,10-4,D1-1-10-4,1,267.5601089647097
위례 택지개발사업 예정지구,단독주택,D1-1,10-5,D1-1-10-5,1,267.8055917002158
위례 택지개발사업 예정지구,단독주택,D1-1,10-6,D1-1-10-6,1,267.83056602781164
위례 택지개발사업 예정지구,단독주택,D1-1,10-7,D1-1-10-7,1,267.9011363325791
위례 택지개발사업 예정지구,단독주택,D1-1,10-8,D1-1-10-8,1,258.8171471380315
위례 택지개발사업 예정지구,단독주택,D1-1,10-9,D1-1-10-9,1,261.36050971388056
위례 택지개발사업 예정지구,단독주택,D1-1,11-1,D1-1-11-1,1,294.67528103522454
위례 택지개발사업 예정지구,단독주택,D1-1,11-10,D1-1-11-10,1,294.46666730863564
위례 택지개발사업 예정지구,단독주택,D1-1,11-2,D1-1-11-2,1,294.81736051043913
위례 택지개발사업 예정지구,단독주택,D1-1,11-3,D1-1-11-3,1,294.9120765171918
위례 택지개발사업 예정지구,단독주택,D1-1,11-4,D1-1-11-4,1,294.81722567860476
위례 택지개발사업 예정지구,단독주택,D1-1,11-5,D1-1-11-5,1,286.2766616817855
위례 택지개발사업 예정지구,단독주택,D1-1,11-6,D1-1-11-6,1,286.22288698821524
위례 택지개발사업 예정지구,단독주택,D1-1,11-7,D1-1-11-7,1,294.71693331178574
위례 택지개발사업 예정지구,단독주택,D1-1,11-8,D1-1-11-8,1,294.7213520172022
위례 택지개발사업 예정지구,단독주택,D1-1,11-9,D1-1-11-9,1,294.72038486654355
위례 택지개발사업 예정지구,단독주택,D1-1,12-1,D1-1-12-1,1,269.88129666817855
위례 택지개발사업 예정지구,단독주택,D1-1,12-2,D1-1-12-2,1,247.73436745998032
위례 택지개발사업 예정지구,단독주택,D1-1,12-3,D1-1-12-3,1,258.8190143076464
위례 택지개발사업 예정지구,단독주택,D1-1,12-4,D1-1-12-4,1,258.90816679804993
위례 택지개발사업 예정지구,단독주택,D1-1,12-5,D1-1-12-5,1,258.78573072733656
위례 택지개발사업 예정지구,단독주택,D1-1,12-6,D1-1-12-6,1,258.87273815429955
위례 택지개발사업 예정지구,단독주택,D1-1,13-1,D1-1-13-1,1,257.7889958919552
위례 택지개발사업 예정지구,단독주택,D1-1,13-10,D1-1-13-10,1,257.95653581859875
위례 택지개발사업 예정지구,단독주택,D1-1,13-2,D1-1-13-2,1,266.90678516883827
위례 택지개발사업 예정지구,단독주택,D1-1,13-3,D1-1-13-3,1,266.9042534836785
위례 택지개발사업 예정지구,단독주택,D1-1,13-4,D1-1-13-4,1,266.79051663823867
위례 택지개발사업 예정지구,단독주택,D1-1,13-5,D1-1-13-5,1,260.7509828602221
위례 택지개발사업 예정지구,단독주택,D1-1,13-6,D1-1-13-6,1,260.753454654327
위례 택지개발사업 예정지구,단독주택,D1-1,13-7,D1-1-13-7,1,266.86243526687645
위례 택지개발사업 예정지구,단독주택,D1-1,13-8,D1-1-13-8,1,266.8596827968032
위례 택지개발사업 예정지구,단독주택,D1-1,13-9,D1-1-13-9,1,266.9505618398787
위례 택지개발사업 예정지구,단독주택,D1-1,14-1,D1-1-14-1,1,274.95652591603726
위례 택지개발사업 예정지구,단독주택,D1-1,14-10,D1-1-14-10,1,274.8371979353373
위례 택지개발사업 예정지구,단독주택,D1-1,14-2,D1-1-14-2,1,283.82825073058893
위례 택지개발사업 예정지구,단독주택,D1-1,14-3,D1-1-14-3,1,283.82933094920367
위례 택지개발사업 예정지구,단독주택,D1-1,14-4,D1-1-14-4,1,283.85012639380864
위례 택지개발사업 예정지구,단독주택,D1-1,14-5,D1-1-14-5,1,277.6513781015753
위례 택지개발사업 예정지구,단독주택,D1-1,14-6,D1-1-14-6,1,277.62874538327117
위례 택지개발사업 예정지구,단독주택,D1-1,14-7,D1-1-14-7,1,283.76078579414536
위례 택지개발사업 예정지구,단독주택,D1-1,14-8,D1-1-14-8,1,283.76382904519636
위례 택지개발사업 예정지구,단독주택,D1-1,14-9,D1-1-14-9,1,283.78336541534804
위례 택지개발사업 예정지구,단독주택,D1-1,2-1,D1-1-2-1,1,279.8483435797855
위례 택지개발사업 예정지구,단독주택,D1-1,2-10,D1-1-2-10,1,243.41988231674213
위례 택지개발사업 예정지구,단독주택,D1-1,2-11,D1-1-2-11,1,243.35238867792665
위례 택지개발사업 예정지구,단독주택,D1-1,2-12,D1-1-2-12,1,299.0727815661973
위례 택지개발사업 예정지구,단독주택,D1-1,2-13,D1-1-2-13,1,299.0753782403414
위례 택지개발사업 예정지구,단독주택,D1-1,2-14,D1-1-2-14,1,329.8739194590892
위례 택지개발사업 예정지구,단독주택,D1-1,2-2,D1-1-2-2,1,278.4305379711338
위례 택지개발사업 예정지구,단독주택,D1-1,2-3,D1-1-2-3,1,278.26162002901026
위례 택지개발사업 예정지구,단독주택,D1-1,2-4,D1-1-2-4,1,237.20113896988232
위례 택지개발사업 예정지구,단독주택,D1-1,2-5,D1-1-2-5,1,232.40344003510504
위례 택지개발사업 예정지구,단독주택,D1-1,2-6,D1-1-2-6,1,232.57155205450385
위례 택지개발사업 예정지구,단독주택,D1-1,2-7,D1-1-2-7,1,246.3028680330272
위례 택지개발사업 예정지구,단독주택,D1-1,2-8,D1-1-2-8,1,274.785732078139
위례 택지개발사업 예정지구,단독주택,D1-1,2-9,D1-1-2-9,1,243.19661467783544
위례 택지개발사업 예정지구,단독주택,D1-1,3-1,D1-1-3-1,1,265.74224904641477
위례 택지개발사업 예정지구,단독주택,D1-1,3-10,D1-1-3-10,1,244.8967165204631
위례 택지개발사업 예정지구,단독주택,D1-1,3-11,D1-1-3-11,1,244.65053915663862
위례 택지개발사업 예정지구,단독주택,D1-1,3-12,D1-1-3-12,1,244.68552220553028
위례 택지개발사업 예정지구,단독주택,D1-1,3-13,D1-1-3-13,1,244.82799671763237
위례 택지개발사업 예정지구,단독주택,D1-1,3-14,D1-1-3-14,1,244.6315624942579
위례 택지개발사업 예정지구,단독주택,D1-1,3-15,D1-1-3-15,1,272.1911979066678
위례 택지개발사업 예정지구,단독주택,D1-1,3-16,D1-1-3-16,1,272.08546064127523
위례 택지개발사업 예정지구,단독주택,D1-1,3-17,D1-1-3-17,1,272.420763038279
위례 택지개발사업 예정지구,단독주택,D1-1,3-18,D1-1-3-18,1,266.9101776362905
위례 택지개발사업 예정지구,단독주택,D1-1,3-19,D1-1-3-19,1,269.90928129582073
위례 택지개발사업 예정지구,단독주택,D1-1,3-2,D1-1-3-2,1,298.58137329150645
위례 택지개발사업 예정지구,단독주택,D1-1,3-3,D1-1-3-3,1,298.2132048985661
위례 택지개발사업 예정지구,단독주택,D1-1,3-4,D1-1-3-4,1,298.31591169681815
위례 택지개발사업 예정지구,단독주택,D1-1,3-5,D1-1-3-5,1,254.84853423732037
위례 택지개발사업 예정지구,단독주택,D1-1,3-6,D1-1-3-6,1,254.72792791323047
위례 택지개발사업 예정지구,단독주택,D1-1,3-7,D1-1-3-7,1,254.75172547706222
위례 택지개발사업 예정지구,단독주택,D1-1,3-8,D1-1-3-8,1,254.73822898258138
위례 택지개발사업 예정지구,단독주택,D1-1,3-9,D1-1-3-9,1,255.07829942809136
위례 택지개발사업 예정지구,단독주택,D1-1,4-1,D1-1-4-1,1,269.44379579699955
위례 택지개발사업 예정지구,단독주택,D1-1,4-10,D1-1-4-10,1,312.8641128693457
위례 택지개발사업 예정지구,단독주택,D1-1,4-2,D1-1-4-2,1,269.3273970956107
위례 택지개발사업 예정지구,단독주택,D1-1,4-3,D1-1-4-3,1,269.1558522784651
위례 택지개발사업 예정지구,단독주택,D1-1,4-4,D1-1-4-4,1,269.27158115362323
위례 택지개발사업 예정지구,단독주택,D1-1,4-5,D1-1-4-5,1,271.2739257879739
위례 택지개발사업 예정지구,단독주택,D1-1,4-6,D1-1-4-6,1,268.2849910400303
위례 택지개발사업 예정지구,단독주택,D1-1,4-7,D1-1-4-7,1,274.5733822014346
위례 택지개발사업 예정지구,단독주택,D1-1,4-8,D1-1-4-8,1,274.61564041115844
위례 택지개발사업 예정지구,단독주택,D1-1,4-9,D1-1-4-9,1,274.44334645475647
위례 택지개발사업 예정지구,단독주택,D1-1,5-1,D1-1-5-1,1,270.479718124237
위례 택지개발사업 예정지구,단독주택,D1-1,5-10,D1-1-5-10,1,275.94483899451234
위례 택지개발사업 예정지구,단독주택,D1-1,5-11,D1-1-5-11,1,275.9083193308031
위례 택지개발사업 예정지구,단독주택,D1-1,5-12,D1-1-5-12,1,274.3076160711514
위례 택지개발사업 예정지구,단독주택,D1-1,5-2,D1-1-5-2,1,280.42137168573197
위례 택지개발사업 예정지구,단독주택,D1-1,5-3,D1-1-5-3,1,280.58864622322415
위례 택지개발사업 예정지구,단독주택,D1-1,5-4,D1-1-5-4,1,280.64756616619695
위례 택지개발사업 예정지구,단독주택,D1-1,5-5,D1-1-5-5,1,280.6155629900802
위례 택지개발사업 예정지구,단독주택,D1-1,5-6,D1-1-5-6,1,264.16888649387613
위례 택지개발사업 예정지구,단독주택,D1-1,5-7,D1-1-5-7,1,274.9886603840614
위례 택지개발사업 예정지구,단독주택,D1-1,5-8,D1-1-5-8,1,275.9238997980039
위례 택지개발사업 예정지구,단독주택,D1-1,5-9,D1-1-5-9,1,276.0098418456315
위례 택지개발사업 예정지구,단독주택,D1-1,6-1,D1-1-6-1,1,305.7540082461625
위례 택지개발사업 예정지구,단독주택,D1-1,6-10,D1-1-6-10,1,311.916507976773
위례 택지개발사업 예정지구,단독주택,D1-1,6-11,D1-1-6-11,1,311.9259238101118
위례 택지개발사업 예정지구,단독주택,D1-1,6-12,D1-1-6-12,1,305.6513012986619
위례 택지개발사업 예정지구,단독주택,D1-1,6-2,D1-1-6-2,1,312.1096250879581
위례 택지개발사업 예정지구,단독주택,D1-1,6-3,D1-1-6-3,1,311.96013938658064
위례 택지개발사업 예정지구,단독주택,D1-1,6-4,D1-1-6-4,1,312.12446951845357
위례 택지개발사업 예정지구,단독주택,D1-1,6-5,D1-1-6-5,1,312.0215735010148
위례 택지개발사업 예정지구,단독주택,D1-1,6-6,D1-1-6-6,1,295.8027257259258
위례 택지개발사업 예정지구,단독주택,D1-1,6-7,D1-1-6-7,1,295.6430610961888
위례 택지개발사업 예정지구,단독주택,D1-1,6-8,D1-1-6-8,1,311.76257250431127
위례 택지개발사업 예정지구,단독주택,D1-1,6-9,D1-1-6-9,1,311.7832776541835
위례 택지개발사업 예정지구,단독주택,D1-1,7-1,D1-1-7-1,1,305.7035896896989
위례 택지개발사업 예정지구,단독주택,D1-1,7-10,D1-1-7-10,1,311.8958132416868
위례 택지개발사업 예정지구,단독주택,D1-1,7-11,D1-1-7-11,1,311.9286206402303
위례 택지개발사업 예정지구,단독주택,D1-1,7-12,D1-1-7-12,1,305.74823588203265
위례 택지개발사업 예정지구,단독주택,D1-1,7-2,D1-1-7-2,1,311.73097974190324
위례 택지개발사업 예정지구,단독주택,D1-1,7-3,D1-1-7-3,1,311.97539157143234
위례 택지개발사업 예정지구,단독주택,D1-1,7-4,D1-1-7-4,1,312.0172583700121
위례 택지개발사업 예정지구,단독주택,D1-1,7-5,D1-1-7-5,1,312.1394139822577
위례 택지개발사업 예정지구,단독주택,D1-1,7-6,D1-1-7-6,1,295.9132709511871
위례 택지개발사업 예정지구,단독주택,D1-1,7-7,D1-1-7-7,1,295.5423779591573
위례 택지개발사업 예정지구,단독주택,D1-1,7-8,D1-1-7-8,1,311.7891965412512
위례 택지개발사업 예정지구,단독주택,D1-1,7-9,D1-1-7-9,1,311.77133742103416
위례 택지개발사업 예정지구,단독주택,D1-1,8-1,D1-1-8-1,1,234.86175159189773
위례 택지개발사업 예정지구,단독주택,D1-1,8-2,D1-1-8-2,1,236.91971808542104
위례 택지개발사업 예정지구,단독주택,D1-1,8-3,D1-1-8-3,1,237.03522345409414
위례 택지개발사업 예정지구,단독주택,D1-1,8-4,D1-1-8-4,1,248.2987659613505
위례 택지개발사업 예정지구,단독주택,D1-1,9-1,D1-1-9-1,1,315.5233358039586
위례 택지개발사업 예정지구,단독주택,D1-1,9-10,D1-1-9-10,1,258.7811936871102
위례 택지개발사업 예정지구,단독주택,D1-1,9-11,D1-1-9-11,1,258.79128715607595
위례 택지개발사업 예정지구,단독주택,D1-1,9-2,D1-1-9-2,1,306.00188728900906
위례 택지개발사업 예정지구,단독주택,D1-1,9-3,D1-1-9-3,1,258.8684287369372
위례 택지개발사업 예정지구,단독주택,D1-1,9-4,D1-1-9-4,1,258.8962248430353
위례 택지개발사업 예정지구,단독주택,D1-1,9-5,D1-1-9-5,1,258.79544414018267
위례 택지개발사업 예정지구,단독주택,D1-1,9-6,D1-1-9-6,1,258.78234643073654
위례 택지개발사업 예정지구,단독주택,D1-1,9-7,D1-1-9-7,1,258.7978435570655
위례 택지개발사업 예정지구,단독주택,D1-1,9-8,D1-1-9-8,1,258.7899897581749
위례 택지개발사업 예정지구,단독주택,D1-1,9-9,D1-1-9-9,1,259.0387797479156
위례 택지개발사업 예정지구,단독주택,D1-2,1-1,D1-2-1-1,1,244.12673044110718
위례 택지개발사업 예정지구,단독주택,D1-2,1-2,D1-2-1-2,1,259.39357702701636
위례 택지개발사업 예정지구,단독주택,D1-2,1-3,D1-2-1-3,1,259.2949348638119
위례 택지개발사업 예정지구,단독주택,D1-2,1-4,D1-2-1-4,1,259.32112985308237
위례 택지개발사업 예정지구,단독주택,D1-2,1-5,D1-2-1-5,1,241.23875644978733
위례 택지개발사업 예정지구,단독주택,D1-2,10-1,D1-2-10-1,1,222.5681226684979
위례 택지개발사업 예정지구,단독주택,D1-2,10-2,D1-2-10-2,1,239.18451765371566
위례 택지개발사업 예정지구,단독주택,D1-2,10-3,D1-2-10-3,1,239.183615025593
위례 택지개발사업 예정지구,단독주택,D1-2,10-4,D1-2-10-4,1,239.2877851317414
위례 택지개발사업 예정지구,단독주택,D1-2,10-5,D1-2-10-5,1,238.53395129855562
위례 택지개발사업 예정지구,단독주택,D1-2,10-6,D1-2-10-6,1,239.1844762619334
위례 택지개발사업 예정지구,단독주택,D1-2,10-7,D1-2-10-7,1,239.28854435917128
위례 택지개발사업 예정지구,단독주택,D1-2,10-8,D1-2-10-8,1,239.17551004955925
위례 택지개발사업 예정지구,단독주택,D1-2,10-9,D1-2-10-9,1,222.49883297617808
위례 택지개발사업 예정지구,단독주택,D1-2,11-1,D1-2-11-1,1,229.49663109651604
위례 택지개발사업 예정지구,단독주택,D1-2,11-2,D1-2-11-2,1,244.72465885291135
위례 택지개발사업 예정지구,단독주택,D1-2,11-3,D1-2-11-3,1,244.83049445907824
위례 택지개발사업 예정지구,단독주택,D1-2,11-4,D1-2-11-4,1,244.82558185971462
위례 택지개발사업 예정지구,단독주택,D1-2,11-5,D1-2-11-5,1,244.86166627888824
위례 택지개발사업 예정지구,단독주택,D1-2,12-1,D1-2-12-1,1,229.58127831020224
위례 택지개발사업 예정지구,단독주택,D1-2,12-2,D1-2-12-2,1,244.7191142919992
위례 택지개발사업 예정지구,단독주택,D1-2,12-3,D1-2-12-3,1,244.87437839417555
위례 택지개발사업 예정지구,단독주택,D1-2,12-4,D1-2-12-4,1,244.72476380739525
위례 택지개발사업 예정지구,단독주택,D1-2,12-5,D1-2-12-5,1,244.84422700102215
위례 택지개발사업 예정지구,단독주택,D1-2,13-1,D1-2-13-1,1,230.8500751387866
위례 택지개발사업 예정지구,단독주택,D1-2,13-2,D1-2-13-2,1,245.20509907754294
위례 택지개발사업 예정지구,단독주택,D1-2,14-1,D1-2-14-1,1,269.5486768145945
위례 택지개발사업 예정지구,단독주택,D1-2,14-2,D1-2-14-2,1,269.1981644376268
위례 택지개발사업 예정지구,단독주택,D1-2,14-3,D1-2-14-3,1,268.5510618324299
위례 택지개발사업 예정지구,단독주택,D1-2,14-4,D1-2-14-4,1,268.9359046570702
위례 택지개발사업 예정지구,단독주택,D1-2,2-1,D1-2-2-1,1,254.78735999956018
위례 택지개발사업 예정지구,단독주택,D1-2,2-2,D1-2-2-2,1,269.9389879981513
위례 택지개발사업 예정지구,단독주택,D1-2,2-3,D1-2-2-3,1,270.08132258700033
위례 택지개발사업 예정지구,단독주택,D1-2,2-4,D1-2-2-4,1,269.97484180680385
위례 택지개발사업 예정지구,단독주택,D1-2,2-5,D1-2-2-5,1,251.92136948889254
위례 택지개발사업 예정지구,단독주택,D1-2,3-1,D1-2-3-1,1,215.0187630114214
위례 택지개발사업 예정지구,단독주택,D1-2,3-10,D1-2-3-10,1,215.07201972786174
위례 택지개발사업 예정지구,단독주택,D1-2,3-11,D1-2-3-11,1,214.97464908311144
위례 택지개발사업 예정지구,단독주택,D1-2,3-12,D1-2-3-12,1,214.97086125954493
위례 택지개발사업 예정지구,단독주택,D1-2,3-2,D1-2-3-2,1,215.02398050907533
위례 택지개발사업 예정지구,단독주택,D1-2,3-3,D1-2-3-3,1,215.1241002891942
위례 택지개발사업 예정지구,단독주택,D1-2,3-4,D1-2-3-4,1,215.12581482447263
위례 택지개발사업 예정지구,단독주택,D1-2,3-5,D1-2-3-5,1,215.02423956051396
위례 택지개발사업 예정지구,단독주택,D1-2,3-6,D1-2-3-6,1,208.8722757890572
위례 택지개발사업 예정지구,단독주택,D1-2,3-7,D1-2-3-7,1,208.8708049601483
위례 택지개발사업 예정지구,단독주택,D1-2,3-8,D1-2-3-8,1,214.97081726946604
위례 택지개발사업 예정지구,단독주택,D1-2,3-9,D1-2-3-9,1,215.0749735751101
위례 택지개발사업 예정지구,단독주택,D1-2,4-1,D1-2-4-1,1,196.5734857800293
위례 택지개발사업 예정지구,단독주택,D1-2,4-2,D1-2-4-2,1,204.6066058337509
위례 택지개발사업 예정지구,단독주택,D1-2,4-3,D1-2-4-3,1,220.25576758259785
위례 택지개발사업 예정지구,단독주택,D1-2,4-4,D1-2-4-4,1,220.5617774452742
위례 택지개발사업 예정지구,단독주택,D1-2,4-5,D1-2-4-5,1,220.66275402756355
위례 택지개발사업 예정지구,단독주택,D1-2,4-6,D1-2-4-6,1,220.66419512364573
위례 택지개발사업 예정지구,단독주택,D1-2,4-7,D1-2-4-7,1,220.670554205038
위례 택지개발사업 예정지구,단독주택,D1-2,4-8,D1-2-4-8,1,224.4152608386102
위례 택지개발사업 예정지구,단독주택,D1-2,5-1,D1-2-5-1,1,210.51823993728118
위례 택지개발사업 예정지구,단독주택,D1-2,5-10,D1-2-5-10,1,210.19772203497496
위례 택지개발사업 예정지구,단독주택,D1-2,5-11,D1-2-5-11,1,216.2947991919204
위례 택지개발사업 예정지구,단독주택,D1-2,5-12,D1-2-5-12,1,216.40479755388958
위례 택지개발사업 예정지구,단독주택,D1-2,5-13,D1-2-5-13,1,216.4015731302156
위례 택지개발사업 예정지구,단독주택,D1-2,5-14,D1-2-5-14,1,216.29966437281206
위례 택지개발사업 예정지구,단독주택,D1-2,5-15,D1-2-5-15,1,216.4351289616091
위례 택지개발사업 예정지구,단독주택,D1-2,5-16,D1-2-5-16,1,216.32917882886778
위례 택지개발사업 예정지구,단독주택,D1-2,5-17,D1-2-5-17,1,216.3389439909318
위례 택지개발사업 예정지구,단독주택,D1-2,5-18,D1-2-5-18,1,210.4013448662728
위례 택지개발사업 예정지구,단독주택,D1-2,5-2,D1-2-5-2,1,216.48449044590257
위례 택지개발사업 예정지구,단독주택,D1-2,5-3,D1-2-5-3,1,216.38727054869545
위례 택지개발사업 예정지구,단독주택,D1-2,5-4,D1-2-5-4,1,216.38421440457114
위례 택지개발사업 예정지구,단독주택,D1-2,5-5,D1-2-5-5,1,216.3476135410184
위례 택지개발사업 예정지구,단독주택,D1-2,5-6,D1-2-5-6,1,216.45426928456706
위례 택지개발사업 예정지구,단독주택,D1-2,5-7,D1-2-5-7,1,216.34863958562053
위례 택지개발사업 예정지구,단독주택,D1-2,5-8,D1-2-5-8,1,216.3871612749593
위례 택지개발사업 예정지구,단독주택,D1-2,5-9,D1-2-5-9,1,210.1162910318788
위례 택지개발사업 예정지구,단독주택,D1-2,6-1,D1-2-6-1,1,233.99267105558428
위례 택지개발사업 예정지구,단독주택,D1-2,6-2,D1-2-6-2,1,233.99599369980947
위례 택지개발사업 예정지구,단독주택,D1-2,6-3,D1-2-6-3,1,233.9849493334205
위례 택지개발사업 예정지구,단독주택,D1-2,6-4,D1-2-6-4,1,233.87300778044073
위례 택지개발사업 예정지구,단독주택,D1-2,6-5,D1-2-6-5,1,233.98482452020232
위례 택지개발사업 예정지구,단독주택,D1-2,6-6,D1-2-6-6,1,233.9927016133456
위례 택지개발사업 예정지구,단독주택,D1-2,6-7,D1-2-6-7,1,233.9949913884099
위례 택지개발사업 예정지구,단독주택,D1-2,6-8,D1-2-6-8,1,233.9877143308452
위례 택지개발사업 예정지구,단독주택,D1-2,6-9,D1-2-6-9,1,214.5145618569775
위례 택지개발사업 예정지구,단독주택,D1-2,7-1,D1-2-7-1,1,219.85199771314808
