source_file,row_id,sido,sigungu,bjdong,bun,ji,address,main_use,reason
건축물\건축물대장_go12385_20260617220650.xlsx,3945,서울특별시,송파구,풍납동,0394,0006,서울특별시 송파구 풍납동 0394-0006,제1종근린생활시설,대체 조인키(시군구코드+본번+부번)에 대응하는 연속지적도 필지를 찾지 못함
건축물\건축물대장_go12385_20260617220650.xlsx,3967,서울특별시,송파구,풍납동,0395,0014,서울특별시 송파구 풍납동 0395-0014,단독주택,대체 조인키(시군구코드+본번+부번)에 대응하는 연속지적도 필지를 찾지 못함
건축물\건축물대장_go12385_20260617220650.xlsx,3968,서울특별시,송파구,풍납동,0395,0015,서울특별시 송파구 풍납동 0395-0015,단독주택,대체 조인키(시군구코드+본번+부번)에 대응하는 연속지적도 필지를 찾지 못함
건축물\건축물대장_go12385_20260617220650.xlsx,3969,서울특별시,송파구,풍납동,0395,0016,서울특별시 송파구 풍납동 0395-0016,단독주택,대체 조인키(시군구코드+본번+부번)에 대응하는 연속지적도 필지를 찾지 못함
건축물\건축물대장_go12385_20260617220650.xlsx,4048,서울특별시,송파구,풍납동,0401,0012,서울특별시 송파구 풍납동 0401-0012,동물및식물관련시설,대체 조인키(시군구코드+본번+부번)에 대응하는 연속지적도 필지를 찾지 못함
건축물\건축물대장_go12385_20260617220650.xlsx,4138,서울특별시,송파구,풍납동,0474,0012,서울특별시 송파구 풍납동 0474-0012,단독주택,대체 조인키(시군구코드+본번+부번)에 대응하는 연속지적도 필지를 찾지 못함
건축물\건축물대장_go12385_20260617220650.xlsx,6879,서울특별시,송파구,석촌동,0037,0015,서울특별시 송파구 석촌동 0037-0015,단독주택,대체 조인키(시군구코드+본번+부번)에 대응하는 연속지적도 필지를 찾지 못함
건축물\건축물대장_go12385_20260617220650.xlsx,8263,서울특별시,송파구,석촌동,0266,0002,서울특별시 송파구 석촌동 0266-0002,단독주택,대체 조인키(시군구코드+본번+부번)에 대응하는 연속지적도 필지를 찾지 못함
건축물\건축물대장_go12385_20260617220650.xlsx,12592,서울특별시,송파구,가락동,0177,0061,서울특별시 송파구 가락동 0177-0061,단독주택,대체 조인키(시군구코드+본번+부번)에 대응하는 연속지적도 필지를 찾지 못함
건축물\건축물대장_go12385_20260617220650.xlsx,12623,서울특별시,송파구,가락동,0180,0082,서울특별시 송파구 가락동 0180-0082,단독주택,대체 조인키(시군구코드+본번+부번)에 대응하는 연속지적도 필지를 찾지 못함
건축물\건축물대장_go12385_20260617220650.xlsx,12624,서울특별시,송파구,가락동,0180,0083,서울특별시 송파구 가락동 0180-0083,단독주택,대체 조인키(시군구코드+본번+부번)에 대응하는 연속지적도 필지를 찾지 못함
건축물\건축물대장_go12385_20260617220650.xlsx,12939,서울특별시,송파구,가락동,0780,0000,서울특별시 송파구 가락동 0780-0000,판매시설,대체 조인키(시군구코드+본번+부번)에 대응하는 연속지적도 필지를 찾지 못함
건축물\건축물대장_go12385_20260617220650.xlsx,14824,서울특별시,송파구,장지동,0000,0000,서울특별시 송파구 장지동 0000-0000,제2종근린생활시설,대체 조인키(시군구코드+본번+부번)에 대응하는 연속지적도 필지를 찾지 못함
건축물\건축물대장_go12385_20260617220650.xlsx,14825,서울특별시,송파구,장지동,0000,0000,서울특별시 송파구 장지동 0000-0000,위험물저장및처리시설,대체 조인키(시군구코드+본번+부번)에 대응하는 연속지적도 필지를 찾지 못함
건축물\건축물대장_go12385_20260617220650.xlsx,14826,서울특별시,송파구,장지동,0000,0000,서울특별시 송파구 장지동 0000-0000,위험물저장및처리시설,대체 조인키(시군구코드+본번+부번)에 대응하는 연속지적도 필지를 찾지 못함
건축물\건축물대장_go12385_20260617220650.xlsx,14845,서울특별시,송파구,장지동,0200,0044,서울특별시 송파구 장지동 0200-0044,단독주택,대체 조인키(시군구코드+본번+부번)에 대응하는 연속지적도 필지를 찾지 못함
건축물\건축물대장_go12385_20260617220650.xlsx,14850,서울특별시,송파구,장지동,0204,0017,서울특별시 송파구 장지동 0204-0017,자동차관련시설,대체 조인키(시군구코드+본번+부번)에 대응하는 연속지적도 필지를 찾지 못함
건축물\건축물대장_go12385_20260617220650.xlsx,14851,서울특별시,송파구,장지동,0204,0025,서울특별시 송파구 장지동 0204-0025,자동차관련시설,대체 조인키(시군구코드+본번+부번)에 대응하는 연속지적도 필지를 찾지 못함
건축물\건축물대장_go12385_20260617220650.xlsx,14852,서울특별시,송파구,장지동,0204,0025,서울특별시 송파구 장지동 0204-0025,자동차관련시설,대체 조인키(시군구코드+본번+부번)에 대응하는 연속지적도 필지를 찾지 못함
건축물\건축물대장_go12385_20260617220650.xlsx,15176,서울특별시,송파구,장지동,0875,0000,서울특별시 송파구 장지동 0875-0000,창고시설,대체 조인키(시군구코드+본번+부번)에 대응하는 연속지적도 필지를 찾지 못함
건축물\건축물대장_go12385_20260617220650.xlsx,15177,서울특별시,송파구,장지동,0875,0000,서울특별시 송파구 장지동 0875-0000,창고시설,대체 조인키(시군구코드+본번+부번)에 대응하는 연속지적도 필지를 찾지 못함
건축물\건축물대장_go12385_20260617220650.xlsx,15178,서울특별시,송파구,장지동,0875,0000,서울특별시 송파구 장지동 0875-0000,자동차관련시설,대체 조인키(시군구코드+본번+부번)에 대응하는 연속지적도 필지를 찾지 못함
건축물\건축물대장_go12385_20260617220650.xlsx,15179,서울특별시,송파구,장지동,0875,0000,서울특별시 송파구 장지동 0875-0000,창고시설,대체 조인키(시군구코드+본번+부번)에 대응하는 연속지적도 필지를 찾지 못함
건축물\건축물대장_go12385_20260617220650.xlsx,15180,서울특별시,송파구,장지동,0877,0000,서울특별시 송파구 장지동 0877-0000,분뇨.쓰레기처리시설,대체 조인키(시군구코드+본번+부번)에 대응하는 연속지적도 필지를 찾지 못함
건축물\건축물대장_go12385_20260617220650.xlsx,15181,서울특별시,송파구,장지동,0877,0000,서울특별시 송파구 장지동 0877-0000,분뇨.쓰레기처리시설,대체 조인키(시군구코드+본번+부번)에 대응하는 연속지적도 필지를 찾지 못함
건축물\건축물대장_go12385_20260617220650.xlsx,15182,서울특별시,송파구,장지동,0877,0000,서울특별시 송파구 장지동 0877-0000,분뇨.쓰레기처리시설,대체 조인키(시군구코드+본번+부번)에 대응하는 연속지적도 필지를 찾지 못함
건축물\건축물대장_go12385_20260617220650.xlsx,15183,서울특별시,송파구,장지동,0877,0000,서울특별시 송파구 장지동 0877-0000,분뇨.쓰레기처리시설,대체 조인키(시군구코드+본번+부번)에 대응하는 연속지적도 필지를 찾지 못함
건축물\건축물대장_go12385_20260617220650.xlsx,15184,서울특별시,송파구,장지동,0877,0000,서울특별시 송파구 장지동 0877-0000,분뇨.쓰레기처리시설,대체 조인키(시군구코드+본번+부번)에 대응하는 연속지적도 필지를 찾지 못함
건축물\건축물대장_go12385_20260617220650.xlsx,15185,서울특별시,송파구,장지동,0877,0000,서울특별시 송파구 장지동 0877-0000,분뇨.쓰레기처리시설,대체 조인키(시군구코드+본번+부번)에 대응하는 연속지적도 필지를 찾지 못함
건축물\건축물대장_go12385_20260617220650.xlsx,19470,서울특별시,송파구,오금동,0367,0002,서울특별시 송파구 오금동 0367-0002,단독주택,대체 조인키(시군구코드+본번+부번)에 대응하는 연속지적도 필지를 찾지 못함
건축물\건축물대장_go12385_20260617220650.xlsx,19471,서울특별시,송파구,오금동,0541,0000,서울특별시 송파구 오금동 0541-0000,단독주택,대체 조인키(시군구코드+본번+부번)에 대응하는 연속지적도 필지를 찾지 못함
건축물\건축물대장_go12385_20260617220650.xlsx,19472,서울특별시,송파구,오금동,0541,0000,서울특별시 송파구 오금동 0541-0000,단독주택,대체 조인키(시군구코드+본번+부번)에 대응하는 연속지적도 필지를 찾지 못함
건축물\건축물대장_go12385_20260617220650.xlsx,19474,서울특별시,송파구,오금동,0590,0001,서울특별시 송파구 오금동 0590-0001,단독주택,대체 조인키(시군구코드+본번+부번)에 대응하는 연속지적도 필지를 찾지 못함
건축물\건축물대장_go12385_20260617220650.xlsx,19528,서울특별시,송파구,거여동,0000,0000,서울특별시 송파구 거여동 0000-0000,제1종근린생활시설,대체 조인키(시군구코드+본번+부번)에 대응하는 연속지적도 필지를 찾지 못함
건축물\건축물대장_go12385_20260617220650.xlsx,19529,서울특별시,송파구,거여동,0000,0000,서울특별시 송파구 거여동 0000-0000,제1종근린생활시설,대체 조인키(시군구코드+본번+부번)에 대응하는 연속지적도 필지를 찾지 못함
건축물\건축물대장_go12385_20260617220650.xlsx,19530,서울특별시,송파구,거여동,0000,0000,서울특별시 송파구 거여동 0000-0000,제1종근린생활시설,대체 조인키(시군구코드+본번+부번)에 대응하는 연속지적도 필지를 찾지 못함
건축물\건축물대장_go12385_20260617220650.xlsx,19953,서울특별시,송파구,거여동,0129,0040,서울특별시 송파구 거여동 0129-0040,단독주택,대체 조인키(시군구코드+본번+부번)에 대응하는 연속지적도 필지를 찾지 못함
건축물\건축물대장_go12385_20260617220650.xlsx,20017,서울특별시,송파구,거여동,0133,0018,서울특별시 송파구 거여동 0133-0018,단독주택,대체 조인키(시군구코드+본번+부번)에 대응하는 연속지적도 필지를 찾지 못함
건축물\건축물대장_go12385_20260617220650.xlsx,20033,서울특별시,송파구,거여동,0133,0056,서울특별시 송파구 거여동 0133-0056,단독주택,대체 조인키(시군구코드+본번+부번)에 대응하는 연속지적도 필지를 찾지 못함
건축물\건축물대장_go12385_20260617220650.xlsx,20224,서울특별시,송파구,거여동,0181,0621,서울특별시 송파구 거여동 0181-0621,제1종근린생활시설,대체 조인키(시군구코드+본번+부번)에 대응하는 연속지적도 필지를 찾지 못함
건축물\건축물대장_go12385_20260617220650.xlsx,20637,서울특별시,송파구,거여동,0550,0019,서울특별시 송파구 거여동 0550-0019,단독주택,대체 조인키(시군구코드+본번+부번)에 대응하는 연속지적도 필지를 찾지 못함
건축물\건축물대장_go12385_20260617220650.xlsx,22542,서울특별시,송파구,마천동,0184,0049,서울특별시 송파구 마천동 0184-0049,단독주택,대체 조인키(시군구코드+본번+부번)에 대응하는 연속지적도 필지를 찾지 못함
건축물\건축물대장_go12385_20260617220650.xlsx,22543,서울특별시,송파구,마천동,0184,0051,서울특별시 송파구 마천동 0184-0051,단독주택,대체 조인키(시군구코드+본번+부번)에 대응하는 연속지적도 필지를 찾지 못함
건축물\건축물대장_go12385_20260617220650.xlsx,22544,서울특별시,송파구,마천동,0184,0052,서울특별시 송파구 마천동 0184-0052,단독주택,대체 조인키(시군구코드+본번+부번)에 대응하는 연속지적도 필지를 찾지 못함
건축물\건축물대장_go12385_20260617220650.xlsx,22846,서울특별시,송파구,마천동,0275,0060,서울특별시 송파구 마천동 0275-0060,단독주택,대체 조인키(시군구코드+본번+부번)에 대응하는 연속지적도 필지를 찾지 못함
건축물\건축물대장_go12385_20260617220650.xlsx,23439,서울특별시,송파구,마천동,0329,0035,서울특별시 송파구 마천동 0329-0035,단독주택,대체 조인키(시군구코드+본번+부번)에 대응하는 연속지적도 필지를 찾지 못함
